user_id,tweet_id,username,location,following,followers,twt_created_at,total_tweets,retweet_count,text,hashtags,mentions
1,1,ganga_vihar,,20,20,2022-11-08 15:49:08+00:00,1125,0,"@DelhiComplaint @MCD_Delhi No acknowledgement and action on complaint till date after complaining from last 4-5 months. is there any weekly/monthly scheme for encroachment of government footpath also in captial city of india????

@GyaneshBharti1 @AshwaniKumar_92 @SBM_MCD @EastDelhiMCD @dcshahsouth",[],"[{'screen_name': 'DelhiComplaint', 'name': 'Delhi Complaint', 'id': 1275042856613195782, 'id_str': '1275042856613195782', 'indices': [0, 15]}, {'screen_name': 'MCD_Delhi', 'name': 'Municipal Corporation of Delhi', 'id': 1008443214758461440, 'id_str': '1008443214758461440', 'indices': [16, 26]}, {'screen_name': 'GyaneshBharti1', 'name': 'Gyanesh Bharti', 'id': 4455654073, 'id_str': '4455654073', 'indices': [230, 245]}, {'screen_name': 'AshwaniKumar_92', 'name': 'Ashwani Kumar', 'id': 728434197812019200, 'id_str': '728434197812019200', 'indices': [246, 262]}, {'screen_name': 'SBM_MCD', 'name': 'Swachh Survekshan MCD', 'id': 957621630238326784, 'id_str': '957621630238326784', 'indices': [263, 271]}, {'screen_name': 'EastDelhiMCD', 'name': 'East Delhi MCD', 'id': 734827505530458112, 'id_str': '734827505530458112', 'indices': [272, 285]}, {'screen_name': 'dcshahsouth', 'name': 'Deputy Commissioner, Shahdara South Zone', 'id': 1366341026282049538, 'id_str': '1366341026282049538', 'indices': [286, 298]}]"
2,2,eraviteja,PAN INDIA,720,218,2022-11-08 09:01:49+00:00,1589,0,"Rather than Quantity, Quality is alao required especially # AIIMS. 
when can #purvanchal &amp; #madhyanchal stop travelling to #delhi for #AIIMS. We need to strengthen the regional AIIMS. https://t.co/pKAuNd65ne","[{'text': 'purvanchal', 'indices': [77, 88]}, {'text': 'madhyanchal', 'indices': [95, 107]}, {'text': 'delhi', 'indices': [127, 133]}, {'text': 'AIIMS', 'indices': [138, 144]}]",[]
3,3,ganga_vihar,,20,20,2022-11-06 17:37:06+00:00,1125,0,@dcshahsouth @GyaneshBharti1 @MCD_Delhi @SBM_MCD These all programs are just to waste tax payers money. MCD doing nothing regarding waste management on ground and they are not attending any public complaint because in most of the cases MCD is taking money for hiding things.,[],"[{'screen_name': 'dcshahsouth', 'name': 'Deputy Commissioner, Shahdara South Zone', 'id': 1366341026282049538, 'id_str': '1366341026282049538', 'indices': [0, 12]}, {'screen_name': 'GyaneshBharti1', 'name': 'Gyanesh Bharti', 'id': 4455654073, 'id_str': '4455654073', 'indices': [13, 28]}, {'screen_name': 'MCD_Delhi', 'name': 'Municipal Corporation of Delhi', 'id': 1008443214758461440, 'id_str': '1008443214758461440', 'indices': [29, 39]}, {'screen_name': 'SBM_MCD', 'name': 'Swachh Survekshan MCD', 'id': 957621630238326784, 'id_str': '957621630238326784', 'indices': [40, 48]}]"
4,4,drvinay_aiims,"New Delhi, India",241,1712,2022-11-04 13:20:05+00:00,916,6,"🔈✳️
Heights of Good governance

#aiims in ur pocket

just use use #smartphone 

#AIIMSDELHI now going to start #patient #care #dashboard 

Now u can Track Real Time
Bed Status
Admission
Radio &amp;Lab investigations
OT and Day Care Status on ur fingertips.

#MedTwitter #media @ANI https://t.co/yZk4bRrqVr","[{'text': 'aiims', 'indices': [32, 38]}, {'text': 'smartphone', 'indices': [66, 77]}, {'text': 'AIIMSDELHI', 'indices': [80, 91]}, {'text': 'patient', 'indices': [111, 119]}, {'text': 'care', 'indices': [120, 125]}, {'text': 'dashboard', 'indices': [126, 136]}, {'text': 'MedTwitter', 'indices': [258, 269]}, {'text': 'media', 'indices': [270, 276]}]","[{'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [277, 281]}]"
5,5,drvinay_aiims,"New Delhi, India",241,1712,2022-11-04 10:44:07+00:00,916,8,"🛺🛺🛺🛺🛺
50 more E-Vehicles with #free service within #aiims new delhi for #patients ,attendants and staff.

It will not only increase availability and quality of said service to patients,as well as reduce #Pollution too within #AIIMSDELHI campus.

#MedTwitter #media @ANI https://t.co/frGBmEcUXw","[{'text': 'free', 'indices': [30, 35]}, {'text': 'aiims', 'indices': [51, 57]}, {'text': 'patients', 'indices': [72, 81]}, {'text': 'Pollution', 'indices': [203, 213]}, {'text': 'AIIMSDELHI', 'indices': [225, 236]}, {'text': 'MedTwitter', 'indices': [246, 257]}, {'text': 'media', 'indices': [258, 264]}]","[{'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [265, 269]}]"
6,6,drvinay_aiims,"New Delhi, India",241,1712,2022-11-04 09:15:15+00:00,916,8,"➡️🔺IMPORTANT 📢😊😊

Another Good Policy for #poor Patients at #AIIMS #Delhi 

After Procurement Policy for Ortho Implants at #aiims hospital campus, #aiimsdirector released another order for #dental IMPLANTS by #amrit pharmacy ONLY as per need of patient.

#MedTwitter #media https://t.co/g0hpJz3EO8","[{'text': 'poor', 'indices': [42, 47]}, {'text': 'AIIMS', 'indices': [60, 66]}, {'text': 'Delhi', 'indices': [67, 73]}, {'text': 'aiims', 'indices': [123, 129]}, {'text': 'aiimsdirector', 'indices': [147, 161]}, {'text': 'dental', 'indices': [189, 196]}, {'text': 'amrit', 'indices': [209, 215]}, {'text': 'MedTwitter', 'indices': [255, 266]}, {'text': 'media', 'indices': [267, 273]}]",[]
7,7,meee_mumbaikar,"Mumbai, India",2171,822,2022-11-04 03:25:56+00:00,13551,0,"#AIIMS OF UP ‼️
Thanks @myogiadityanath ji for this Extra Super achievements !!!
Smile Yogi ji, India is becoming a hub of #medical tourism...
https://t.co/nI8cXVvONi

#superstition #MedicalFacts #Baba #tantrik #CrimesAgainstHumanity #TreatmentNotTrauma #treatment #deathgore #UP https://t.co/UGQ93uZWnV https://t.co/Qua9yCfPlL","[{'text': 'AIIMS', 'indices': [0, 6]}, {'text': 'medical', 'indices': [123, 131]}, {'text': 'superstition', 'indices': [168, 181]}, {'text': 'MedicalFacts', 'indices': [182, 195]}, {'text': 'Baba', 'indices': [196, 201]}, {'text': 'tantrik', 'indices': [202, 210]}, {'text': 'CrimesAgainstHumanity', 'indices': [211, 233]}, {'text': 'TreatmentNotTrauma', 'indices': [234, 253]}, {'text': 'treatment', 'indices': [254, 264]}, {'text': 'deathgore', 'indices': [265, 275]}, {'text': 'UP', 'indices': [276, 279]}]","[{'screen_name': 'myogiadityanath', 'name': 'Yogi Adityanath', 'id': 3437532637, 'id_str': '3437532637', 'indices': [23, 39]}]"
8,8,SohailArshadKh2,(MAROL NAKA ANDHERI EAST),93,8,2022-11-03 22:02:42+00:00,57,0,@VivekMMishra2 @MahaCyber1 @MumbaiPolice @ABPNews @aajtak @CPMumbaiPolice @CPMumbaiPolice  Respected sir please look into this matter personally as the safety of our women’s is in danger and its a disgrace for our country @ArvindKejriwal @ArvindKejriwal @PreetiSMenon @MahaCyber1,[],"[{'screen_name': 'VivekMMishra2', 'name': 'Vivek M Mishra', 'id': 1559922081906962432, 'id_str': '1559922081906962432', 'indices': [0, 14]}, {'screen_name': 'MahaCyber1', 'name': 'Maharashtra Cyber', 'id': 913298364275367936, 'id_str': '913298364275367936', 'indices': [15, 26]}, {'screen_name': 'MumbaiPolice', 'name': 'मुंबई पोलीस - Mumbai Police', 'id': 4573405572, 'id_str': '4573405572', 'indices': [27, 40]}, {'screen_name': 'ABPNews', 'name': 'ABP News', 'id': 39240673, 'id_str': '39240673', 'indices': [41, 49]}, {'screen_name': 'aajtak', 'name': 'AajTak', 'id': 42606652, 'id_str': '42606652', 'indices': [50, 57]}, {'screen_name': 'CPMumbaiPolice', 'name': 'पोलीस आयुक्त, बृहन्मुंबई - CP Mumbai Police', 'id': 4575856758, 'id_str': '4575856758', 'indices': [58, 73]}, {'screen_name': 'CPMumbaiPolice', 'name': 'पोलीस आयुक्त, बृहन्मुंबई - CP Mumbai Police', 'id': 4575856758, 'id_str': '4575856758', 'indices': [74, 89]}, {'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': 405427035, 'id_str': '405427035', 'indices': [222, 237]}, {'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': 405427035, 'id_str': '405427035', 'indices': [238, 253]}, {'screen_name': 'PreetiSMenon', 'name': 'Preeti Sharma Menon', 'id': 988858957, 'id_str': '988858957', 'indices': [254, 267]}, {'screen_name': 'MahaCyber1', 'name': 'Maharashtra Cyber', 'id': 913298364275367936, 'id_str': '913298364275367936', 'indices': [268, 279]}]"
9,9,rohitsinger92,"Delhi, India",106,69,2022-11-03 08:51:51+00:00,245,0,"Sir please look into this matter this is very dangerous someone can loose their life 🙏 
@LtGovDelhi @ArvindKejriwal @nitin_gadkari @drharshvardhan @PMOIndia @CPWDGOV https://t.co/Q1j0lr67kK",[],"[{'screen_name': 'LtGovDelhi', 'name': 'LG Delhi', 'id': 815473030868545537, 'id_str': '815473030868545537', 'indices': [88, 99]}, {'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': 405427035, 'id_str': '405427035', 'indices': [100, 115]}, {'screen_name': 'nitin_gadkari', 'name': 'Nitin Gadkari', 'id': 97217966, 'id_str': '97217966', 'indices': [116, 130]}, {'screen_name': 'drharshvardhan', 'name': 'Dr Harsh Vardhan', 'id': 77732185, 'id_str': '77732185', 'indices': [131, 146]}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [147, 156]}, {'screen_name': 'CPWDGOV', 'name': 'CPWD', 'id': 1027859334561181697, 'id_str': '1027859334561181697', 'indices': [157, 165]}]"
10,10,skapse60,"Nagpur, India",2216,477,2022-11-03 07:28:36+00:00,72,0,International #Gaucher Day Celebrate at #AIIMS New Delhi on 29th October 2022. https://t.co/zRNbK3KpPO,"[{'text': 'Gaucher', 'indices': [14, 22]}, {'text': 'AIIMS', 'indices': [40, 46]}]",[]
11,11,Urmalhotra,Delhi ,417,2124,2022-11-03 03:48:49+00:00,31873,0,"@mansukhmandviya @PMO @MoHFW_INDIA standing outside Ayushman Card Help Desk @ AIIMS Delhi.They are saying ""Server is Down"".This is a regular complaint pls look into this https://t.co/rtWnOr2spP",[],"[{'screen_name': 'mansukhmandviya', 'name': 'Dr Mansukh Mandaviya', 'id': 432697203, 'id_str': '432697203', 'indices': [0, 16]}, {'screen_name': 'pmo', 'name': 'pmo', 'id': 12407832, 'id_str': '12407832', 'indices': [17, 21]}, {'screen_name': 'MoHFW_INDIA', 'name': 'Ministry of Health', 'id': 2596143056, 'id_str': '2596143056', 'indices': [22, 34]}]"
12,12,e327df0da0aa47b,,138,7,2022-11-03 03:30:39+00:00,170,0,"@tatapower_ddl @ArvindKejriwal Despite opting subsidy option, TPDDL has generated bill for the month of Oct. an amt. 670.00 against billed unit 150.
Pls. look into the matter.",[],"[{'screen_name': 'tatapower_ddl', 'name': 'Tata Power - DDL', 'id': 3322294153, 'id_str': '3322294153', 'indices': [0, 14]}, {'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': 405427035, 'id_str': '405427035', 'indices': [15, 30]}]"
13,13,Tiru_1039,Hyderabad,21,6,2022-11-02 12:25:35+00:00,9,0,"#HMDA FINAL APPROVED #Plot(Mortgage Released)
East Facing
Surrounded by Houses
#bibinagar with two highway connectivity #Warangal &amp; #Vijayawada
Near Madharam IT - SEZ
Just 5 Mins drive from #AIIMS 
Local City Bus Available
For More Details Please Contact Me:
Arjun - 7842315248 https://t.co/slCkMLEvU1","[{'text': 'HMDA', 'indices': [0, 5]}, {'text': 'Plot', 'indices': [21, 26]}, {'text': 'bibinagar', 'indices': [79, 89]}, {'text': 'Warangal', 'indices': [120, 129]}, {'text': 'Vijayawada', 'indices': [136, 147]}, {'text': 'AIIMS', 'indices': [194, 200]}]",[]
14,14,siddeshwarjirli,"Karnataka, India",68,65,2022-11-02 11:06:06+00:00,84,10,People from Karnatakashowed their support for the campaign #AIIMSforBAGALKOTE from Jordan East Asia. #aiims #Karnataka @narendramodi @mansukhmandviya @PMOIndia @CMofKarnataka @AIIMSFORBGK https://t.co/PdOsD4eYoa,"[{'text': 'AIIMSforBAGALKOTE', 'indices': [59, 77]}, {'text': 'aiims', 'indices': [101, 107]}, {'text': 'Karnataka', 'indices': [108, 118]}]","[{'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [119, 132]}, {'screen_name': 'mansukhmandviya', 'name': 'Dr Mansukh Mandaviya', 'id': 432697203, 'id_str': '432697203', 'indices': [133, 149]}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [150, 159]}, {'screen_name': 'CMofKarnataka', 'name': 'CM of Karnataka', 'id': 2713703797, 'id_str': '2713703797', 'indices': [160, 174]}, {'screen_name': 'AIIMSFORBGK', 'name': 'AIIMSFORBAGALKOT', 'id': 1584066583248670720, 'id_str': '1584066583248670720', 'indices': [175, 187]}]"
15,15,sanga_amita,,13,0,2022-11-02 08:37:09+00:00,2,0,"@BhagwantMann @CMOPb @ArvindKejriwal @PunjabGovtIndia .. This fire in fields near village Balbera, Tehsil Patiala, Punjab is getting dangerous day by day. Please look into the matter on urgent basis. https://t.co/NvooRY0Joj",[],"[{'screen_name': 'BhagwantMann', 'name': 'Bhagwant Mann', 'id': 170396389, 'id_str': '170396389', 'indices': [0, 13]}, {'screen_name': 'CMOPb', 'name': 'CMO Punjab', 'id': 1015206768694190081, 'id_str': '1015206768694190081', 'indices': [14, 20]}, {'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': 405427035, 'id_str': '405427035', 'indices': [21, 36]}, {'screen_name': 'PunjabGovtIndia', 'name': 'Government of Punjab', 'id': 2998200620, 'id_str': '2998200620', 'indices': [37, 53]}]"
16,16,HimanshuDubeyUP,"लखनऊ, भारत",45,34,2022-11-02 03:57:22+00:00,76,0,"All India Institute of Medical Sciences (AIIMS)
#70YearSeries 
#aiims #aiimsdelhi #nehru @INCIndia @RahulGandhi @IYC @INCUttarPradesh https://t.co/HFZZQEZ6En","[{'text': '70YearSeries', 'indices': [48, 61]}, {'text': 'aiims', 'indices': [63, 69]}, {'text': 'aiimsdelhi', 'indices': [70, 81]}, {'text': 'nehru', 'indices': [82, 88]}]","[{'screen_name': 'INCIndia', 'name': 'Congress', 'id': 1153045459, 'id_str': '1153045459', 'indices': [89, 98]}, {'screen_name': 'RahulGandhi', 'name': 'Rahul Gandhi', 'id': 3171712086, 'id_str': '3171712086', 'indices': [99, 111]}, {'screen_name': 'IYC', 'name': 'Indian Youth Congress', 'id': 16293020, 'id_str': '16293020', 'indices': [112, 116]}, {'screen_name': 'INCUttarPradesh', 'name': 'UP Congress', 'id': 1906974517, 'id_str': '1906974517', 'indices': [117, 133]}]"
17,17,drvinay_aiims,"New Delhi, India",241,1712,2022-11-01 17:08:23+00:00,916,5,"A good news for patient coming to #aiims for orthopaedic surgeries.
@singhpiya735 

#aiimsdelhi #confirmed #MedTwitter https://t.co/x9rpV0OFvy","[{'text': 'aiims', 'indices': [34, 40]}, {'text': 'aiimsdelhi', 'indices': [84, 95]}, {'text': 'confirmed', 'indices': [96, 106]}, {'text': 'MedTwitter', 'indices': [107, 118]}]","[{'screen_name': 'singhpiya735', 'name': 'प्रियंका सिंह (Priyanka Singh)', 'id': 2922727908, 'id_str': '2922727908', 'indices': [68, 81]}]"
18,18,siddeshwarjirli,"Karnataka, India",68,65,2022-11-01 10:42:33+00:00,84,5,Bagalkote district has always been deprived from facilities even after 25th year as district. We request #AIIMSforBAGALKOTE as Bagalkote has all the needs. #aiims #KannadaRajyothsava @narendramodi @mansukhmandviya @CMofKarnataka @CCPatilBJP https://t.co/ORl0xXYz7N,"[{'text': 'AIIMSforBAGALKOTE', 'indices': [105, 123]}, {'text': 'aiims', 'indices': [156, 162]}, {'text': 'KannadaRajyothsava', 'indices': [163, 182]}]","[{'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [183, 196]}, {'screen_name': 'mansukhmandviya', 'name': 'Dr Mansukh Mandaviya', 'id': 432697203, 'id_str': '432697203', 'indices': [197, 213]}, {'screen_name': 'CMofKarnataka', 'name': 'CM of Karnataka', 'id': 2713703797, 'id_str': '2713703797', 'indices': [214, 228]}, {'screen_name': 'CCPatilBJP', 'name': 'C C Patil', 'id': 1032828625513373697, 'id_str': '1032828625513373697', 'indices': [229, 240]}]"
19,19,ganga_vihar,,20,20,2022-11-08 15:49:08+00:00,1125,0,"@DelhiComplaint @MCD_Delhi No acknowledgement and action on complaint till date after complaining from last 4-5 months. is there any weekly/monthly scheme for encroachment of government footpath also in captial city of india????

@GyaneshBharti1 @AshwaniKumar_92 @SBM_MCD @EastDelhiMCD @dcshahsouth",[],"[{'screen_name': 'DelhiComplaint', 'name': 'Delhi Complaint', 'id': 1275042856613195782, 'id_str': '1275042856613195782', 'indices': [0, 15]}, {'screen_name': 'MCD_Delhi', 'name': 'Municipal Corporation of Delhi', 'id': 1008443214758461440, 'id_str': '1008443214758461440', 'indices': [16, 26]}, {'screen_name': 'GyaneshBharti1', 'name': 'Gyanesh Bharti', 'id': 4455654073, 'id_str': '4455654073', 'indices': [230, 245]}, {'screen_name': 'AshwaniKumar_92', 'name': 'Ashwani Kumar', 'id': 728434197812019200, 'id_str': '728434197812019200', 'indices': [246, 262]}, {'screen_name': 'SBM_MCD', 'name': 'Swachh Survekshan MCD', 'id': 957621630238326784, 'id_str': '957621630238326784', 'indices': [263, 271]}, {'screen_name': 'EastDelhiMCD', 'name': 'East Delhi MCD', 'id': 734827505530458112, 'id_str': '734827505530458112', 'indices': [272, 285]}, {'screen_name': 'dcshahsouth', 'name': 'Deputy Commissioner, Shahdara South Zone', 'id': 1366341026282049538, 'id_str': '1366341026282049538', 'indices': [286, 298]}]"
20,20,eraviteja,PAN INDIA,720,218,2022-11-08 09:01:49+00:00,1589,0,"Rather than Quantity, Quality is alao required especially # AIIMS. 
when can #purvanchal &amp; #madhyanchal stop travelling to #delhi for #AIIMS. We need to strengthen the regional AIIMS. https://t.co/pKAuNd65ne","[{'text': 'purvanchal', 'indices': [77, 88]}, {'text': 'madhyanchal', 'indices': [95, 107]}, {'text': 'delhi', 'indices': [127, 133]}, {'text': 'AIIMS', 'indices': [138, 144]}]",[]
21,21,ganga_vihar,,20,20,2022-11-06 17:37:06+00:00,1125,0,@dcshahsouth @GyaneshBharti1 @MCD_Delhi @SBM_MCD These all programs are just to waste tax payers money. MCD doing nothing regarding waste management on ground and they are not attending any public complaint because in most of the cases MCD is taking money for hiding things.,[],"[{'screen_name': 'dcshahsouth', 'name': 'Deputy Commissioner, Shahdara South Zone', 'id': 1366341026282049538, 'id_str': '1366341026282049538', 'indices': [0, 12]}, {'screen_name': 'GyaneshBharti1', 'name': 'Gyanesh Bharti', 'id': 4455654073, 'id_str': '4455654073', 'indices': [13, 28]}, {'screen_name': 'MCD_Delhi', 'name': 'Municipal Corporation of Delhi', 'id': 1008443214758461440, 'id_str': '1008443214758461440', 'indices': [29, 39]}, {'screen_name': 'SBM_MCD', 'name': 'Swachh Survekshan MCD', 'id': 957621630238326784, 'id_str': '957621630238326784', 'indices': [40, 48]}]"
22,22,drvinay_aiims,"New Delhi, India",241,1712,2022-11-04 13:20:05+00:00,916,6,"🔈✳️
Heights of Good governance

#aiims in ur pocket

just use use #smartphone 

#AIIMSDELHI now going to start #patient #care #dashboard 

Now u can Track Real Time
Bed Status
Admission
Radio &amp;Lab investigations
OT and Day Care Status on ur fingertips.

#MedTwitter #media @ANI https://t.co/yZk4bRrqVr","[{'text': 'aiims', 'indices': [32, 38]}, {'text': 'smartphone', 'indices': [66, 77]}, {'text': 'AIIMSDELHI', 'indices': [80, 91]}, {'text': 'patient', 'indices': [111, 119]}, {'text': 'care', 'indices': [120, 125]}, {'text': 'dashboard', 'indices': [126, 136]}, {'text': 'MedTwitter', 'indices': [258, 269]}, {'text': 'media', 'indices': [270, 276]}]","[{'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [277, 281]}]"
23,23,drvinay_aiims,"New Delhi, India",241,1712,2022-11-04 10:44:07+00:00,916,8,"🛺🛺🛺🛺🛺
50 more E-Vehicles with #free service within #aiims new delhi for #patients ,attendants and staff.

It will not only increase availability and quality of said service to patients,as well as reduce #Pollution too within #AIIMSDELHI campus.

#MedTwitter #media @ANI https://t.co/frGBmEcUXw","[{'text': 'free', 'indices': [30, 35]}, {'text': 'aiims', 'indices': [51, 57]}, {'text': 'patients', 'indices': [72, 81]}, {'text': 'Pollution', 'indices': [203, 213]}, {'text': 'AIIMSDELHI', 'indices': [225, 236]}, {'text': 'MedTwitter', 'indices': [246, 257]}, {'text': 'media', 'indices': [258, 264]}]","[{'screen_name': 'ANI', 'name': 'ANI', 'id': 355989081, 'id_str': '355989081', 'indices': [265, 269]}]"
24,24,drvinay_aiims,"New Delhi, India",241,1712,2022-11-04 09:15:15+00:00,916,8,"➡️🔺IMPORTANT 📢😊😊

Another Good Policy for #poor Patients at #AIIMS #Delhi 

After Procurement Policy for Ortho Implants at #aiims hospital campus, #aiimsdirector released another order for #dental IMPLANTS by #amrit pharmacy ONLY as per need of patient.

#MedTwitter #media https://t.co/g0hpJz3EO8","[{'text': 'poor', 'indices': [42, 47]}, {'text': 'AIIMS', 'indices': [60, 66]}, {'text': 'Delhi', 'indices': [67, 73]}, {'text': 'aiims', 'indices': [123, 129]}, {'text': 'aiimsdirector', 'indices': [147, 161]}, {'text': 'dental', 'indices': [189, 196]}, {'text': 'amrit', 'indices': [209, 215]}, {'text': 'MedTwitter', 'indices': [255, 266]}, {'text': 'media', 'indices': [267, 273]}]",[]
25,25,meee_mumbaikar,"Mumbai, India",2171,822,2022-11-04 03:25:56+00:00,13551,0,"#AIIMS OF UP ‼️
Thanks @myogiadityanath ji for this Extra Super achievements !!!
Smile Yogi ji, India is becoming a hub of #medical tourism...
https://t.co/nI8cXVvONi

#superstition #MedicalFacts #Baba #tantrik #CrimesAgainstHumanity #TreatmentNotTrauma #treatment #deathgore #UP https://t.co/UGQ93uZWnV https://t.co/Qua9yCfPlL","[{'text': 'AIIMS', 'indices': [0, 6]}, {'text': 'medical', 'indices': [123, 131]}, {'text': 'superstition', 'indices': [168, 181]}, {'text': 'MedicalFacts', 'indices': [182, 195]}, {'text': 'Baba', 'indices': [196, 201]}, {'text': 'tantrik', 'indices': [202, 210]}, {'text': 'CrimesAgainstHumanity', 'indices': [211, 233]}, {'text': 'TreatmentNotTrauma', 'indices': [234, 253]}, {'text': 'treatment', 'indices': [254, 264]}, {'text': 'deathgore', 'indices': [265, 275]}, {'text': 'UP', 'indices': [276, 279]}]","[{'screen_name': 'myogiadityanath', 'name': 'Yogi Adityanath', 'id': 3437532637, 'id_str': '3437532637', 'indices': [23, 39]}]"
26,26,SohailArshadKh2,(MAROL NAKA ANDHERI EAST),93,8,2022-11-03 22:02:42+00:00,57,0,@VivekMMishra2 @MahaCyber1 @MumbaiPolice @ABPNews @aajtak @CPMumbaiPolice @CPMumbaiPolice  Respected sir please look into this matter personally as the safety of our women’s is in danger and its a disgrace for our country @ArvindKejriwal @ArvindKejriwal @PreetiSMenon @MahaCyber1,[],"[{'screen_name': 'VivekMMishra2', 'name': 'Vivek M Mishra', 'id': 1559922081906962432, 'id_str': '1559922081906962432', 'indices': [0, 14]}, {'screen_name': 'MahaCyber1', 'name': 'Maharashtra Cyber', 'id': 913298364275367936, 'id_str': '913298364275367936', 'indices': [15, 26]}, {'screen_name': 'MumbaiPolice', 'name': 'मुंबई पोलीस - Mumbai Police', 'id': 4573405572, 'id_str': '4573405572', 'indices': [27, 40]}, {'screen_name': 'ABPNews', 'name': 'ABP News', 'id': 39240673, 'id_str': '39240673', 'indices': [41, 49]}, {'screen_name': 'aajtak', 'name': 'AajTak', 'id': 42606652, 'id_str': '42606652', 'indices': [50, 57]}, {'screen_name': 'CPMumbaiPolice', 'name': 'पोलीस आयुक्त, बृहन्मुंबई - CP Mumbai Police', 'id': 4575856758, 'id_str': '4575856758', 'indices': [58, 73]}, {'screen_name': 'CPMumbaiPolice', 'name': 'पोलीस आयुक्त, बृहन्मुंबई - CP Mumbai Police', 'id': 4575856758, 'id_str': '4575856758', 'indices': [74, 89]}, {'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': 405427035, 'id_str': '405427035', 'indices': [222, 237]}, {'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': 405427035, 'id_str': '405427035', 'indices': [238, 253]}, {'screen_name': 'PreetiSMenon', 'name': 'Preeti Sharma Menon', 'id': 988858957, 'id_str': '988858957', 'indices': [254, 267]}, {'screen_name': 'MahaCyber1', 'name': 'Maharashtra Cyber', 'id': 913298364275367936, 'id_str': '913298364275367936', 'indices': [268, 279]}]"
27,27,rohitsinger92,"Delhi, India",106,69,2022-11-03 08:51:51+00:00,245,0,"Sir please look into this matter this is very dangerous someone can loose their life 🙏 
@LtGovDelhi @ArvindKejriwal @nitin_gadkari @drharshvardhan @PMOIndia @CPWDGOV https://t.co/Q1j0lr67kK",[],"[{'screen_name': 'LtGovDelhi', 'name': 'LG Delhi', 'id': 815473030868545537, 'id_str': '815473030868545537', 'indices': [88, 99]}, {'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': 405427035, 'id_str': '405427035', 'indices': [100, 115]}, {'screen_name': 'nitin_gadkari', 'name': 'Nitin Gadkari', 'id': 97217966, 'id_str': '97217966', 'indices': [116, 130]}, {'screen_name': 'drharshvardhan', 'name': 'Dr Harsh Vardhan', 'id': 77732185, 'id_str': '77732185', 'indices': [131, 146]}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [147, 156]}, {'screen_name': 'CPWDGOV', 'name': 'CPWD', 'id': 1027859334561181697, 'id_str': '1027859334561181697', 'indices': [157, 165]}]"
28,28,skapse60,"Nagpur, India",2216,477,2022-11-03 07:28:36+00:00,72,0,International #Gaucher Day Celebrate at #AIIMS New Delhi on 29th October 2022. https://t.co/zRNbK3KpPO,"[{'text': 'Gaucher', 'indices': [14, 22]}, {'text': 'AIIMS', 'indices': [40, 46]}]",[]
29,29,Urmalhotra,Delhi ,417,2124,2022-11-03 03:48:49+00:00,31873,0,"@mansukhmandviya @PMO @MoHFW_INDIA standing outside Ayushman Card Help Desk @ AIIMS Delhi.They are saying ""Server is Down"".This is a regular complaint pls look into this https://t.co/rtWnOr2spP",[],"[{'screen_name': 'mansukhmandviya', 'name': 'Dr Mansukh Mandaviya', 'id': 432697203, 'id_str': '432697203', 'indices': [0, 16]}, {'screen_name': 'pmo', 'name': 'pmo', 'id': 12407832, 'id_str': '12407832', 'indices': [17, 21]}, {'screen_name': 'MoHFW_INDIA', 'name': 'Ministry of Health', 'id': 2596143056, 'id_str': '2596143056', 'indices': [22, 34]}]"
30,30,e327df0da0aa47b,,138,7,2022-11-03 03:30:39+00:00,170,0,"@tatapower_ddl @ArvindKejriwal Despite opting subsidy option, TPDDL has generated bill for the month of Oct. an amt. 670.00 against billed unit 150.
Pls. look into the matter.",[],"[{'screen_name': 'tatapower_ddl', 'name': 'Tata Power - DDL', 'id': 3322294153, 'id_str': '3322294153', 'indices': [0, 14]}, {'screen_name': 'ArvindKejriwal', 'name': 'Arvind Kejriwal', 'id': 405427035, 'id_str': '405427035', 'indices': [15, 30]}]"
